timebucket,jfp_1,jfp_2,room_outlets,heater,halllight,oven,familylight,fridge,washer_dryer,fam_outlets,date,month,month_name,total,year_month
2020-04-15,0.054,0.06,0.039,0.0,0.0,0.0,0.009,0.031,0.0,0.01,2020-04-15,4,Apr,0.203,2020-04
2020-04-15,0.054,0.06,0.039,0.0,0.0,0.0,0.009,0.031,0.0,0.01,2020-04-15,4,Apr,0.203,2020-04
2020-04-15,0.245,0.273,0.0,0.0,0.0,0.0,0.046,0.157,0.0,0.049,2020-04-15,4,Apr,0.7700000000000001,2020-04
2020-04-15,0.289,0.323,0.007,0.0,0.013,0.0,0.03,0.262,0.0,0.049,2020-04-15,4,Apr,0.9730000000000001,2020-04
2020-04-15,0.183,0.205,0.004,0.0,0.04,0.0,0.0,0.175,0.0,0.049,2020-04-15,4,Apr,0.656,2020-04
2020-04-15,0.536,0.598,0.072,0.0,0.0,0.0,0.029,0.162,0.901,0.133,2020-04-15,4,Apr,3.332,2020-04
2020-04-15,0.221,0.247,0.098,0.0,0.0,0.0,0.068,0.139,0.0,0.126,2020-04-15,4,Apr,0.899,2020-04
2020-04-15,0.121,0.135,0.019,0.0,0.0,0.0,0.057,0.074,0.0,0.072,2020-04-15,4,Apr,0.47800000000000004,2020-04
2020-04-16,0.14,0.156,0.0,0.0,0.0,0.0,0.045,0.129,0.0,0.058,2020-04-16,4,Apr,0.528,2020-04
2020-04-16,0.093,0.104,0.0,0.0,0.0,0.0,0.045,0.068,0.0,0.044,2020-04-16,4,Apr,0.354,2020-04
2020-04-16,0.088,0.098,0.0,0.0,0.0,0.0,0.045,0.06,0.0,0.042,2020-04-16,4,Apr,0.33299999999999996,2020-04
2020-04-16,0.126,0.14,0.0,0.0,0.0,0.0,0.045,0.118,0.0,0.042,2020-04-16,4,Apr,0.471,2020-04
2020-04-16,0.101,0.113,0.0,0.0,0.0,0.0,0.045,0.081,0.0,0.042,2020-04-16,4,Apr,0.382,2020-04
2020-04-16,0.082,0.092,0.0,0.0,0.0,0.0,0.045,0.061,0.0,0.042,2020-04-16,4,Apr,0.32199999999999995,2020-04
2020-04-16,0.116,0.129,0.0,0.0,0.0,0.0,0.045,0.129,0.0,0.042,2020-04-16,4,Apr,0.46099999999999997,2020-04
2020-04-16,0.475,0.53,0.006,0.624,0.0,0.0,0.063,0.236,0.0,0.042,2020-04-16,4,Apr,1.976,2020-04
2020-04-16,0.185,0.206,0.003,0.0,0.0,0.019,0.026,0.143,0.0,0.041,2020-04-16,4,Apr,0.6230000000000001,2020-04
2020-04-16,0.185,0.206,0.003,0.0,0.0,0.019,0.026,0.143,0.0,0.041,2020-04-16,4,Apr,0.6230000000000001,2020-04
2020-04-16,0.685,0.764,0.0,0.0,0.0,1.151,0.0,0.137,0.0,0.047,2020-04-16,4,Apr,2.7840000000000003,2020-04
2020-04-16,0.254,0.283,0.0,0.0,0.0,0.191,0.0,0.086,0.0,0.129,2020-04-16,4,Apr,0.943,2020-04
2020-04-16,0.205,0.228,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.121,2020-04-16,4,Apr,0.69,2020-04
2020-04-16,0.167,0.186,0.064,0.001,0.0,0.0,0.0,0.067,0.0,0.043,2020-04-16,4,Apr,0.528,2020-04
2020-04-16,0.194,0.216,0.002,0.0,0.0,0.0,0.0,0.137,0.0,0.041,2020-04-16,4,Apr,0.5900000000000001,2020-04
2020-04-16,0.159,0.178,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.041,2020-04-16,4,Apr,0.44499999999999995,2020-04
2020-04-16,0.193,0.216,0.0,0.0,0.0,0.0,0.0,0.138,0.0,0.041,2020-04-16,4,Apr,0.5880000000000001,2020-04
2020-04-16,0.151,0.168,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.041,2020-04-16,4,Apr,0.435,2020-04
2020-04-16,0.185,0.206,0.0,0.0,0.034,0.0,0.0,0.123,0.0,0.041,2020-04-16,4,Apr,0.5890000000000001,2020-04
2020-04-16,0.16,0.178,0.0,0.0,0.051,0.0,0.0,0.063,0.0,0.041,2020-04-16,4,Apr,0.49299999999999994,2020-04
2020-04-16,0.258,0.288,0.095,0.0,0.026,0.054,0.003,0.141,0.0,0.051,2020-04-16,4,Apr,0.9160000000000001,2020-04
2020-04-16,0.165,0.184,0.076,0.0,0.0,0.0,0.045,0.064,0.0,0.058,2020-04-16,4,Apr,0.5920000000000001,2020-04
2020-04-16,0.209,0.233,0.064,0.0,0.0,0.0,0.05,0.134,0.0,0.078,2020-04-16,4,Apr,0.7680000000000001,2020-04
2020-04-16,0.13,0.145,0.025,0.0,0.0,0.0,0.045,0.067,0.0,0.114,2020-04-16,4,Apr,0.526,2020-04
2020-04-17,0.098,0.109,0.0,0.0,0.0,0.0,0.045,0.071,0.0,0.048,2020-04-17,4,Apr,0.371,2020-04
2020-04-17,0.134,0.149,0.0,0.0,0.0,0.0,0.045,0.128,0.0,0.043,2020-04-17,4,Apr,0.499,2020-04
2020-04-17,0.082,0.092,0.0,0.0,0.0,0.0,0.045,0.064,0.0,0.042,2020-04-17,4,Apr,0.32499999999999996,2020-04
2020-04-17,0.087,0.097,0.0,0.0,0.0,0.0,0.045,0.067,0.0,0.043,2020-04-17,4,Apr,0.33899999999999997,2020-04
2020-04-17,0.122,0.136,0.0,0.0,0.0,0.0,0.045,0.126,0.0,0.042,2020-04-17,4,Apr,0.471,2020-04
2020-04-17,0.081,0.091,0.0,0.0,0.0,0.0,0.045,0.065,0.0,0.042,2020-04-17,4,Apr,0.32399999999999995,2020-04
2020-04-17,0.117,0.13,0.004,0.0,0.0,0.0,0.046,0.125,0.0,0.042,2020-04-17,4,Apr,0.46399999999999997,2020-04
2020-04-17,0.082,0.092,0.0,0.0,0.0,0.0,0.05,0.074,0.0,0.042,2020-04-17,4,Apr,0.33999999999999997,2020-04
2020-04-17,0.285,0.318,0.0,0.33,0.0,0.0,0.034,0.111,0.0,0.042,2020-04-17,4,Apr,1.12,2020-04
2020-04-17,0.187,0.209,0.0,0.0,0.0,0.0,0.0,0.149,0.0,0.042,2020-04-17,4,Apr,0.5870000000000001,2020-04
2020-04-17,0.179,0.2,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.042,2020-04-17,4,Apr,0.556,2020-04
2020-04-17,0.23,0.257,0.0,0.0,0.0,0.13,0.006,0.145,0.0,0.047,2020-04-17,4,Apr,0.8150000000000001,2020-04
2020-04-17,0.206,0.229,0.0,0.0,0.0,0.0,0.045,0.121,0.0,0.133,2020-04-17,4,Apr,0.7340000000000001,2020-04
2020-04-17,0.209,0.233,0.043,0.0,0.0,0.0,0.046,0.107,0.0,0.131,2020-04-17,4,Apr,0.7690000000000001,2020-04
2020-04-17,0.042,0.047,0.0,0.0,0.002,0.0,0.002,0.033,0.0,0.013,2020-04-17,4,Apr,0.139,2020-04
2020-04-17,0.042,0.047,0.0,0.0,0.002,0.0,0.002,0.033,0.0,0.013,2020-04-17,4,Apr,0.139,2020-04
2020-04-17,0.042,0.047,0.0,0.0,0.002,0.0,0.002,0.033,0.0,0.013,2020-04-17,4,Apr,0.139,2020-04
2020-04-17,0.042,0.047,0.0,0.0,0.002,0.0,0.002,0.033,0.0,0.013,2020-04-17,4,Apr,0.139,2020-04
2020-04-17,0.042,0.047,0.0,0.0,0.002,0.0,0.002,0.033,0.0,0.013,2020-04-17,4,Apr,0.139,2020-04
2020-04-17,0.042,0.047,0.0,0.0,0.002,0.0,0.002,0.033,0.0,0.013,2020-04-17,4,Apr,0.139,2020-04
2020-04-17,0.239,0.266,0.024,0.0,0.017,0.0,0.044,0.172,0.0,0.071,2020-04-17,4,Apr,0.8330000000000001,2020-04
2020-04-17,0.217,0.242,0.054,0.0,0.011,0.0,0.056,0.144,0.0,0.141,2020-04-17,4,Apr,0.8650000000000001,2020-04
2020-04-17,0.323,0.36,0.021,0.286,0.009,0.0,0.073,0.138,0.0,0.105,2020-04-17,4,Apr,1.315,2020-04
2020-04-17,0.158,0.177,0.0,0.0,0.0,0.0,0.048,0.11,0.0,0.122,2020-04-17,4,Apr,0.615,2020-04
2020-04-18,0.144,0.161,0.0,0.0,0.0,0.0,0.045,0.102,0.0,0.108,2020-04-18,4,Apr,0.56,2020-04
2020-04-18,0.102,0.114,0.0,0.0,0.0,0.0,0.045,0.078,0.0,0.051,2020-04-18,4,Apr,0.38999999999999996,2020-04
2020-04-18,0.084,0.094,0.0,0.0,0.0,0.0,0.045,0.071,0.0,0.043,2020-04-18,4,Apr,0.33699999999999997,2020-04
2020-04-18,0.089,0.1,0.0,0.0,0.0,0.0,0.045,0.091,0.0,0.041,2020-04-18,4,Apr,0.366,2020-04
2020-04-18,0.1,0.111,0.0,0.0,0.0,0.0,0.045,0.102,0.0,0.04,2020-04-18,4,Apr,0.39799999999999996,2020-04
2020-04-18,0.087,0.097,0.0,0.0,0.0,0.0,0.045,0.081,0.0,0.041,2020-04-18,4,Apr,0.351,2020-04
2020-04-18,0.081,0.09,0.0,0.0,0.0,0.0,0.045,0.069,0.0,0.041,2020-04-18,4,Apr,0.32599999999999996,2020-04
2020-04-18,0.079,0.088,0.0,0.0,0.0,0.0,0.045,0.066,0.0,0.042,2020-04-18,4,Apr,0.31999999999999995,2020-04
2020-04-18,0.083,0.093,0.0,0.0,0.0,0.0,0.045,0.078,0.0,0.041,2020-04-18,4,Apr,0.33999999999999997,2020-04
2020-04-18,0.165,0.184,0.0,0.0,0.0,0.061,0.045,0.125,0.0,0.042,2020-04-18,4,Apr,0.622,2020-04
2020-04-18,0.264,0.294,0.0,0.0,0.0,0.186,0.045,0.141,0.0,0.052,2020-04-18,4,Apr,0.9820000000000001,2020-04
2020-04-18,0.19,0.212,0.0,0.0,0.0,0.0,0.047,0.135,0.0,0.124,2020-04-18,4,Apr,0.7080000000000001,2020-04
2020-04-18,0.65,0.725,0.0,0.812,0.0,0.078,0.058,0.236,0.0,0.105,2020-04-18,4,Apr,2.664,2020-04
2020-04-18,0.345,0.385,0.0,0.0,0.0,0.23,0.04,0.213,0.0,0.083,2020-04-18,4,Apr,1.296,2020-04
2020-04-18,0.226,0.252,0.0,0.0,0.0,0.0,0.0,0.169,0.0,0.096,2020-04-18,4,Apr,0.743,2020-04
2020-04-18,0.246,0.274,0.042,0.0,0.0,0.0,0.0,0.153,0.0,0.098,2020-04-18,4,Apr,0.8130000000000001,2020-04
2020-04-18,0.189,0.211,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.04,2020-04-18,4,Apr,0.554,2020-04
2020-04-18,0.172,0.192,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.041,2020-04-18,4,Apr,0.512,2020-04
2020-04-18,0.207,0.231,0.048,0.0,0.015,0.0,0.026,0.094,0.0,0.092,2020-04-18,4,Apr,0.7130000000000001,2020-04
2020-04-18,0.312,0.348,0.076,0.0,0.04,0.171,0.0,0.125,0.0,0.073,2020-04-18,4,Apr,1.145,2020-04
2020-04-18,0.235,0.262,0.052,0.0,0.023,0.044,0.02,0.115,0.0,0.09,2020-04-18,4,Apr,0.8410000000000001,2020-04
2020-04-18,0.187,0.209,0.056,0.0,0.0,0.0,0.054,0.077,0.0,0.121,2020-04-18,4,Apr,0.7040000000000001,2020-04
2020-04-18,0.155,0.173,0.051,0.004,0.0,0.0,0.052,0.079,0.0,0.124,2020-04-18,4,Apr,0.638,2020-04
2020-04-18,0.172,0.191,0.043,0.0,0.0,0.0,0.045,0.11,0.0,0.141,2020-04-18,4,Apr,0.7020000000000001,2020-04
2020-04-19,0.17,0.189,0.042,0.0,0.0,0.0,0.045,0.124,0.0,0.112,2020-04-19,4,Apr,0.682,2020-04
2020-04-19,0.202,0.225,0.042,0.0,0.0,0.0,0.045,0.253,0.0,0.051,2020-04-19,4,Apr,0.8180000000000002,2020-04
2020-04-19,0.129,0.144,0.042,0.0,0.0,0.0,0.045,0.113,0.0,0.049,2020-04-19,4,Apr,0.522,2020-04
2020-04-19,0.11,0.122,0.043,0.0,0.0,0.0,0.045,0.081,0.0,0.049,2020-04-19,4,Apr,0.44999999999999996,2020-04
2020-04-19,0.103,0.115,0.043,0.0,0.0,0.0,0.045,0.07,0.0,0.05,2020-04-19,4,Apr,0.426,2020-04
2020-04-19,0.103,0.115,0.043,0.0,0.0,0.0,0.045,0.071,0.0,0.049,2020-04-19,4,Apr,0.42599999999999993,2020-04
2020-04-19,0.108,0.12,0.043,0.0,0.0,0.0,0.045,0.078,0.0,0.049,2020-04-19,4,Apr,0.44299999999999995,2020-04
2020-04-19,0.112,0.125,0.043,0.0,0.0,0.0,0.045,0.085,0.0,0.05,2020-04-19,4,Apr,0.45999999999999996,2020-04
2020-04-19,0.114,0.128,0.043,0.0,0.0,0.0,0.045,0.087,0.0,0.05,2020-04-19,4,Apr,0.4669999999999999,2020-04
2020-04-19,0.114,0.127,0.043,0.0,0.0,0.0,0.045,0.086,0.0,0.05,2020-04-19,4,Apr,0.4649999999999999,2020-04
2020-04-19,0.299,0.333,0.035,0.0,0.0,0.299,0.045,0.115,0.0,0.118,2020-04-19,4,Apr,1.2439999999999998,2020-04
2020-04-19,0.13,0.145,0.0,0.0,0.0,0.0,0.045,0.082,0.0,0.118,2020-04-19,4,Apr,0.52,2020-04
2020-04-19,0.202,0.225,0.0,0.184,0.0,0.002,0.045,0.089,0.0,0.067,2020-04-19,4,Apr,0.814,2020-04
2020-04-19,0.424,0.473,0.0,0.582,0.0,0.0,0.022,0.088,0.0,0.041,2020-04-19,4,Apr,1.6300000000000001,2020-04
2020-04-19,0.205,0.229,0.0,0.0,0.0,0.05,0.0,0.109,0.0,0.041,2020-04-19,4,Apr,0.634,2020-04
2020-04-19,0.265,0.296,0.0,0.0,0.0,0.222,0.001,0.084,0.0,0.046,2020-04-19,4,Apr,0.9139999999999999,2020-04
2020-04-19,0.247,0.275,0.0,0.0,0.0,0.058,0.047,0.108,0.0,0.118,2020-04-19,4,Apr,0.8530000000000001,2020-04
2020-04-19,0.206,0.229,0.0,0.0,0.0,0.0,0.046,0.12,0.0,0.118,2020-04-19,4,Apr,0.719,2020-04
2020-04-19,0.292,0.326,0.027,0.0,0.004,0.163,0.006,0.158,0.0,0.051,2020-04-19,4,Apr,1.0270000000000001,2020-04
2020-04-19,0.526,0.587,0.045,0.0,0.0,0.694,0.0,0.158,0.0,0.048,2020-04-19,4,Apr,2.058,2020-04
2020-04-19,0.226,0.252,0.048,0.0,0.0,0.0,0.007,0.144,0.0,0.055,2020-04-19,4,Apr,0.7320000000000001,2020-04
2020-04-19,0.399,0.445,0.065,0.463,0.007,0.0,0.017,0.079,0.0,0.049,2020-04-19,4,Apr,1.5239999999999998,2020-04
2020-04-19,0.177,0.198,0.043,0.0,0.014,0.0,0.0,0.092,0.0,0.049,2020-04-19,4,Apr,0.5730000000000001,2020-04
2020-04-19,0.131,0.146,0.016,0.0,0.0,0.0,0.002,0.102,0.0,0.055,2020-04-19,4,Apr,0.452,2020-04
2020-04-20,0.107,0.12,0.0,0.0,0.0,0.0,0.003,0.091,0.0,0.054,2020-04-20,4,Apr,0.37499999999999994,2020-04
2020-04-20,0.109,0.122,0.0,0.0,0.0,0.0,0.045,0.082,0.0,0.046,2020-04-20,4,Apr,0.40399999999999997,2020-04
2020-04-20,0.109,0.121,0.0,0.0,0.0,0.0,0.045,0.085,0.0,0.042,2020-04-20,4,Apr,0.40199999999999997,2020-04
2020-04-20,0.101,0.113,0.0,0.0,0.0,0.0,0.045,0.074,0.0,0.041,2020-04-20,4,Apr,0.374,2020-04
2020-04-20,0.1,0.112,0.0,0.0,0.0,0.0,0.045,0.073,0.0,0.041,2020-04-20,4,Apr,0.371,2020-04
2020-04-20,0.1,0.112,0.0,0.0,0.0,0.0,0.045,0.072,0.0,0.041,2020-04-20,4,Apr,0.37,2020-04
2020-04-20,0.1,0.111,0.0,0.0,0.0,0.0,0.045,0.071,0.0,0.041,2020-04-20,4,Apr,0.368,2020-04
2020-04-20,0.397,0.443,0.089,0.472,0.0,0.0,0.055,0.123,0.0,0.04,2020-04-20,4,Apr,1.619,2020-04
2020-04-20,0.164,0.182,0.128,0.0,0.0,0.0,0.013,0.079,0.0,0.04,2020-04-20,4,Apr,0.606,2020-04
2020-04-20,0.111,0.124,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.041,2020-04-20,4,Apr,0.347,2020-04
2020-04-20,0.118,0.131,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.04,2020-04-20,4,Apr,0.367,2020-04
2020-04-20,0.165,0.184,0.042,0.0,0.0,0.0,0.0,0.124,0.0,0.04,2020-04-20,4,Apr,0.555,2020-04
2020-04-20,0.117,0.131,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.041,2020-04-20,4,Apr,0.354,2020-04
2020-04-20,0.141,0.157,0.014,0.0,0.0,0.0,0.0,0.103,0.0,0.047,2020-04-20,4,Apr,0.46199999999999997,2020-04
2020-04-20,0.153,0.17,0.0,0.0,0.0,0.0,0.0,0.115,0.0,0.101,2020-04-20,4,Apr,0.539,2020-04
2020-04-20,0.104,0.116,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.04,2020-04-20,4,Apr,0.33299999999999996,2020-04
2020-04-20,0.107,0.119,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.04,2020-04-20,4,Apr,0.34299999999999997,2020-04
2020-04-20,0.189,0.211,0.004,0.0,0.0,0.109,0.0,0.104,0.0,0.04,2020-04-20,4,Apr,0.657,2020-04
2020-04-20,0.166,0.186,0.023,0.0,0.0,0.0,0.042,0.063,0.0,0.113,2020-04-20,4,Apr,0.5930000000000001,2020-04
2020-04-20,0.208,0.232,0.0,0.0,0.0,0.0,0.046,0.099,0.0,0.135,2020-04-20,4,Apr,0.7200000000000001,2020-04
2020-04-20,0.18,0.201,0.012,0.0,0.012,0.0,0.053,0.112,0.0,0.062,2020-04-20,4,Apr,0.632,2020-04
2020-04-20,0.388,0.433,0.035,0.473,0.0,0.0,0.059,0.065,0.0,0.121,2020-04-20,4,Apr,1.5739999999999998,2020-04
2020-04-20,0.239,0.266,0.056,0.0,0.0,0.0,0.073,0.141,0.0,0.184,2020-04-20,4,Apr,0.9590000000000001,2020-04
2020-04-20,0.126,0.14,0.018,0.0,0.0,0.0,0.047,0.059,0.0,0.104,2020-04-20,4,Apr,0.494,2020-04
2020-04-21,0.106,0.118,0.0,0.0,0.0,0.0,0.045,0.062,0.0,0.067,2020-04-21,4,Apr,0.39799999999999996,2020-04
2020-04-21,0.12,0.134,0.0,0.0,0.0,0.0,0.045,0.097,0.0,0.049,2020-04-21,4,Apr,0.44499999999999995,2020-04
2020-04-21,0.124,0.138,0.0,0.0,0.0,0.0,0.045,0.106,0.0,0.045,2020-04-21,4,Apr,0.45799999999999996,2020-04
2020-04-21,0.139,0.155,0.0,0.0,0.0,0.0,0.045,0.125,0.0,0.044,2020-04-21,4,Apr,0.508,2020-04
2020-04-21,0.214,0.239,0.0,0.0,0.0,0.0,0.045,0.287,0.0,0.044,2020-04-21,4,Apr,0.8290000000000001,2020-04
2020-04-21,0.152,0.169,0.0,0.0,0.0,0.0,0.045,0.152,0.0,0.044,2020-04-21,4,Apr,0.562,2020-04
2020-04-21,0.108,0.121,0.0,0.0,0.0,0.0,0.045,0.084,0.0,0.044,2020-04-21,4,Apr,0.40199999999999997,2020-04
2020-04-21,0.267,0.297,0.0,0.327,0.0,0.0,0.049,0.085,0.0,0.043,2020-04-21,4,Apr,1.0679999999999998,2020-04
2020-04-21,0.128,0.143,0.0,0.0,0.0,0.0,0.045,0.075,0.0,0.042,2020-04-21,4,Apr,0.433,2020-04
2020-04-21,0.151,0.168,0.0,0.0,0.0,0.0,0.045,0.077,0.0,0.092,2020-04-21,4,Apr,0.533,2020-04
2020-04-21,0.85,0.948,0.0,0.0,0.0,1.473,0.025,0.109,0.0,0.109,2020-04-21,4,Apr,3.514,2020-04
2020-04-21,0.501,0.559,0.254,0.0,0.0,0.47,0.0,0.148,0.0,0.113,2020-04-21,4,Apr,2.045,2020-04
2020-04-21,0.148,0.165,0.0,0.0,0.0,0.0,0.0,0.144,0.0,0.052,2020-04-21,4,Apr,0.509,2020-04
2020-04-21,0.128,0.143,0.043,0.0,0.0,0.0,0.0,0.082,0.0,0.042,2020-04-21,4,Apr,0.438,2020-04
2020-04-21,0.146,0.163,0.001,0.0,0.0,0.0,0.0,0.149,0.0,0.041,2020-04-21,4,Apr,0.49999999999999994,2020-04
2020-04-21,0.195,0.217,0.017,0.0,0.0,0.0,0.0,0.242,0.0,0.041,2020-04-21,4,Apr,0.7120000000000001,2020-04
2020-04-21,0.165,0.184,0.014,0.0,0.0,0.001,0.004,0.152,0.0,0.048,2020-04-21,4,Apr,0.5680000000000001,2020-04
2020-04-21,0.199,0.222,0.0,0.0,0.0,0.0,0.045,0.144,0.0,0.117,2020-04-21,4,Apr,0.7270000000000001,2020-04
2020-04-21,0.257,0.287,0.123,0.0,0.0,0.0,0.044,0.146,0.0,0.117,2020-04-21,4,Apr,0.9740000000000001,2020-04
2020-04-21,0.197,0.219,0.0,0.0,0.042,0.0,0.007,0.131,0.0,0.058,2020-04-21,4,Apr,0.6540000000000001,2020-04
2020-04-21,0.185,0.206,0.0,0.0,0.044,0.0,0.002,0.089,0.0,0.044,2020-04-21,4,Apr,0.5700000000000001,2020-04
2020-04-21,0.186,0.208,0.0,0.0,0.052,0.0,0.0,0.078,0.0,0.044,2020-04-21,4,Apr,0.5680000000000001,2020-04
2020-04-21,0.193,0.215,0.0,0.0,0.036,0.0,0.0,0.141,0.0,0.046,2020-04-21,4,Apr,0.6310000000000001,2020-04
2020-04-21,0.148,0.165,0.0,0.0,0.0,0.0,0.026,0.087,0.0,0.084,2020-04-21,4,Apr,0.51,2020-04
2020-04-22,0.127,0.141,0.022,0.0,0.0,0.0,0.045,0.08,0.0,0.078,2020-04-22,4,Apr,0.49300000000000005,2020-04
2020-04-22,0.138,0.154,0.041,0.0,0.0,0.0,0.045,0.111,0.0,0.047,2020-04-22,4,Apr,0.536,2020-04
2020-04-22,0.133,0.148,0.041,0.0,0.0,0.0,0.045,0.106,0.0,0.045,2020-04-22,4,Apr,0.518,2020-04
2020-04-22,0.117,0.13,0.041,0.0,0.0,0.0,0.045,0.082,0.0,0.045,2020-04-22,4,Apr,0.45999999999999996,2020-04
2020-04-22,0.111,0.124,0.041,0.0,0.0,0.0,0.045,0.074,0.0,0.044,2020-04-22,4,Apr,0.43899999999999995,2020-04
2020-04-22,0.109,0.122,0.041,0.0,0.0,0.0,0.045,0.071,0.0,0.044,2020-04-22,4,Apr,0.43199999999999994,2020-04
2020-04-22,0.124,0.138,0.041,0.0,0.0,0.0,0.045,0.092,0.0,0.044,2020-04-22,4,Apr,0.48399999999999993,2020-04
2020-04-22,0.44,0.491,0.041,0.652,0.0,0.0,0.045,0.109,0.0,0.05,2020-04-22,4,Apr,1.828,2020-04
2020-04-22,0.183,0.204,0.046,0.0,0.0,0.0,0.045,0.111,0.0,0.121,2020-04-22,4,Apr,0.7100000000000001,2020-04
2020-04-22,0.171,0.191,0.024,0.0,0.0,0.0,0.026,0.076,0.0,0.118,2020-04-22,4,Apr,0.6060000000000001,2020-04
2020-04-22,0.196,0.219,0.0,0.0,0.0,0.0,0.0,0.097,0.0,0.118,2020-04-22,4,Apr,0.63,2020-04
2020-04-22,0.305,0.34,0.231,0.0,0.0,0.0,0.0,0.169,0.0,0.086,2020-04-22,4,Apr,1.1310000000000002,2020-04
2020-04-22,0.209,0.233,0.0,0.0,0.0,0.0,0.058,0.166,0.0,0.081,2020-04-22,4,Apr,0.747,2020-04
2020-04-22,0.22,0.246,0.0,0.0,0.0,0.0,0.072,0.15,0.0,0.109,2020-04-22,4,Apr,0.7969999999999999,2020-04
2020-04-22,0.202,0.226,0.0,0.0,0.0,0.0,0.0,0.266,0.0,0.043,2020-04-22,4,Apr,0.7370000000000001,2020-04
2020-04-22,0.152,0.17,0.0,0.0,0.0,0.0,0.0,0.162,0.0,0.042,2020-04-22,4,Apr,0.526,2020-04
2020-04-22,0.174,0.195,0.0,0.0,0.0,0.0,0.003,0.162,0.0,0.09,2020-04-22,4,Apr,0.624,2020-04
2020-04-22,0.214,0.239,0.003,0.0,0.0,0.0,0.059,0.167,0.0,0.118,2020-04-22,4,Apr,0.8,2020-04
2020-04-22,0.237,0.265,0.048,0.0,0.019,0.0,0.026,0.159,0.0,0.084,2020-04-22,4,Apr,0.8380000000000001,2020-04
2020-04-22,0.228,0.254,0.027,0.0,0.04,0.0,0.0,0.153,0.0,0.052,2020-04-22,4,Apr,0.7540000000000001,2020-04
2020-04-22,0.21,0.234,0.031,0.0,0.003,0.0,0.01,0.144,0.0,0.052,2020-04-22,4,Apr,0.684,2020-04
2020-04-22,0.337,0.376,0.067,0.296,0.003,0.0,0.01,0.144,0.0,0.051,2020-04-22,4,Apr,1.2839999999999998,2020-04
2020-04-22,0.205,0.229,0.041,0.0,0.001,0.0,0.025,0.142,0.0,0.052,2020-04-22,4,Apr,0.6950000000000001,2020-04
2020-04-22,0.214,0.239,0.063,0.0,0.0,0.0,0.045,0.138,0.0,0.052,2020-04-22,4,Apr,0.751,2020-04
2020-04-23,0.192,0.214,0.049,0.0,0.0,0.0,0.049,0.135,0.0,0.062,2020-04-23,4,Apr,0.7010000000000002,2020-04
2020-04-23,0.139,0.155,0.0,0.0,0.0,0.0,0.045,0.112,0.0,0.06,2020-04-23,4,Apr,0.511,2020-04
2020-04-23,0.129,0.144,0.0,0.0,0.0,0.0,0.045,0.112,0.0,0.047,2020-04-23,4,Apr,0.477,2020-04
2020-04-23,0.112,0.125,0.0,0.0,0.0,0.0,0.045,0.088,0.0,0.045,2020-04-23,4,Apr,0.4149999999999999,2020-04
2020-04-23,0.139,0.155,0.0,0.0,0.0,0.0,0.045,0.128,0.0,0.044,2020-04-23,4,Apr,0.511,2020-04
2020-04-23,0.111,0.123,0.0,0.0,0.0,0.0,0.045,0.086,0.0,0.045,2020-04-23,4,Apr,0.4099999999999999,2020-04
2020-04-23,0.106,0.119,0.0,0.0,0.0,0.0,0.045,0.078,0.0,0.045,2020-04-23,4,Apr,0.39299999999999996,2020-04
2020-04-23,0.188,0.21,0.006,0.0,0.0,0.0,0.045,0.146,0.0,0.076,2020-04-23,4,Apr,0.671,2020-04
2020-04-23,0.188,0.21,0.0,0.0,0.0,0.0,0.045,0.134,0.0,0.085,2020-04-23,4,Apr,0.662,2020-04
2020-04-23,0.133,0.149,0.0,0.0,0.0,0.0,0.045,0.082,0.0,0.042,2020-04-23,4,Apr,0.451,2020-04
2020-04-23,0.289,0.323,0.058,0.0,0.0,0.252,0.005,0.142,0.0,0.043,2020-04-23,4,Apr,1.1119999999999999,2020-04
2020-04-23,0.275,0.307,0.146,0.0,0.0,0.09,0.049,0.14,0.0,0.041,2020-04-23,4,Apr,1.048,2020-04
2020-04-23,0.172,0.192,0.0,0.0,0.0,0.0,0.051,0.135,0.0,0.043,2020-04-23,4,Apr,0.5930000000000001,2020-04
2020-04-23,0.373,0.416,0.0,0.415,0.0,0.0,0.045,0.113,0.0,0.044,2020-04-23,4,Apr,1.406,2020-04
2020-04-23,0.186,0.208,0.009,0.0,0.0,0.0,0.045,0.095,0.0,0.044,2020-04-23,4,Apr,0.5870000000000001,2020-04
2020-04-23,0.202,0.225,0.0,0.0,0.0,0.0,0.01,0.134,0.0,0.049,2020-04-23,4,Apr,0.6200000000000001,2020-04
2020-04-23,0.167,0.186,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.052,2020-04-23,4,Apr,0.476,2020-04
2020-04-23,0.312,0.348,0.081,0.0,0.002,0.155,0.005,0.149,0.0,0.056,2020-04-23,4,Apr,1.1079999999999999,2020-04
